part_id_cylinder_bottom,part_id_piston_rod,assembly_rework,assembly_pressure,saw_weight,mill_surface_roughness,mill_parallelism,mill_groove_depth,mill_groove_diameter,lathe_coaxiality,lathe_diameter,lathe_length,saw_anomaly,mill_anomaly,saw_weight_qcpass,mill_surface_roughness_qcpass,mill_parallelism_qcpass,mill_groove_depth_qcpass,mill_groove_diameter_qcpass,lathe_coaxiality_qcpass,lathe_diameter_qcpass,lathe_length_qcpass,assembly_pressure_qcpass,saw_weight_missing,lathe_coaxiality_missing,lathe_diameter_missing,lathe_length_missing,saw_anomaly_missing,mill_anomaly_missing,fail
122902,223704,n,12853.167,0.542920577,3.696,0.134,0.798,-0.0395,45.0,-0.0155,163.705,1.0,1.0,True,False,False,True,True,True,True,True,True,0,0,0,0,0,0,0
123801,223801,n,12657.0,0.541789606,6.436,0.143,0.775,-0.0135,57.7,-0.0035,163.755,1.0,1.0,True,False,False,True,True,False,True,False,True,0,0,0,0,0,0,0
123403,223802,n,12516.333,0.542062602,6.651,0.04,0.765,-0.0245,29.2,-0.009,163.676,1.0,1.0,True,False,True,True,True,True,True,True,True,0,0,0,0,0,0,0
123702,223803,n,12821.0,0.54364914,6.745,0.054,0.781,-0.047,29.6,-0.0095,163.682,1.0,1.0,True,False,True,True,True,True,True,True,True,0,0,0,0,0,0,0
123402,223804,n,12488.833,0.541381681,6.731,0.28,0.783,-0.0435,40.2,-0.0115,163.707,1.0,1.0,True,False,False,True,True,True,True,True,True,0,0,0,0,0,0,0
123602,223901,n,12232.833,0.542537898,6.507,0.109,0.758,-0.0415,60.0,0.001,163.733,1.0,1.0,True,False,False,True,True,,,,True,0,0,0,0,0,0,0
123902,223902,n,10898.833,0.542921471,7.248,0.041,0.788,-0.0545,28.1,0.0045,163.687,1.0,1.0,True,False,True,True,False,,,,True,0,0,0,0,0,0,0
123302,223903,n,12568.333,0.542512878,6.165,0.234,0.781,-0.0505,58.3,0.0015,163.638,1.0,1.0,True,False,False,True,False,,,,True,0,0,0,0,0,0,0
123603,223904,n,12599.333,0.541050363,6.895,0.101,0.768,-0.035,40.8,0.0045,163.725,1.0,1.0,True,False,False,True,True,,,,True,0,0,0,0,0,0,0
114504,224001,n,10472.333,0.535581434,3.522,0.057,0.795,-0.047,70.2,-0.004,163.702,0.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
124803,224002,n,12300.0,0.5453889,5.524,0.059,0.799,-0.0465,43.7,0.0115,163.71,1.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
111301,224003,n,12396.0,0.540101865,3.472,0.044,0.794,-0.0415,30.1,0.0015,163.715,0.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
123601,224004,n,12353.0,0.539981529,6.386,0.161,0.767,-0.049,66.3,-0.005,163.741,1.0,1.0,True,False,False,True,False,,,,True,0,0,0,0,0,0,0
111401,224101,n,10944.333,0.545865595,3.955,0.072,0.799,-0.0485,63.9,0.0035,163.728,0.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
123604,224102,n,12356.833,0.539843607,6.786,0.051,0.779,-0.0415,48.0,0.005,163.657,1.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
114702,224103,n,11949.167,0.5482471,3.621,0.044,0.8,-0.064,64.1,0.004,163.706,0.0,1.0,True,False,True,True,False,,,,True,0,0,0,0,0,0,0
111102,224104,n,12550.0,0.553993794,3.341,0.085,0.784,-0.0425,56.5,0.001,163.721,0.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
123503,224201,n,11707.0,0.540384638,4.509,0.19,0.758,-0.0425,57.0,0.001,163.713,1.0,1.0,True,False,False,True,True,,,,True,0,0,0,0,0,0,0
111601,224202,n,11183.167,0.544285825,3.405,0.048,0.784,-0.049,52.3,-0.007,163.683,0.0,1.0,True,False,True,True,False,,,,True,0,0,0,0,0,0,0
111101,224203,n,10833.667,0.544360616,3.889,0.05,0.787,-0.0465,41.8,0.0005,163.701,0.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
118202,224204,n,11366.667,0.537270123,5.372,0.182,0.798,-0.0435,35.3,0.0135,163.682,0.0,1.0,True,False,False,True,True,,,,True,0,0,0,0,0,0,0
123203,224301,n,12247.333,0.542956752,3.46,0.053,0.784,-0.048,50.4,0.008,163.724,1.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117904,224302,n,11589.167,0.538503824,2.92,0.061,0.785,-0.0455,56.1,-0.003,163.685,0.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
123102,224304,n,12127.5,0.538526449,3.522,0.082,0.782,-0.042,26.9,0.0155,163.68,1.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
111302,224402,n,10325.0,0.545038704,3.601,0.039,0.789,-0.0605,37.4,-0.0065,163.686,0.0,1.0,True,False,True,True,False,,,,True,0,0,0,0,0,0,0
123903,224404,n,11903.667,0.537016958,7.005,0.179,0.797,-0.044,44.0,-0.0035,163.678,1.0,1.0,True,False,False,True,True,,,,True,0,0,0,0,0,0,0
111502,224502,n,11754.667,0.556413905,1.316,0.055,0.779,-0.049,15.8,-0.0055,163.666,0.0,1.0,True,True,True,True,False,,,,True,0,0,0,0,0,0,0
123701,224504,n,11574.667,0.542143415,6.858,0.08,0.776,-0.0475,14.0,-0.017,163.685,1.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
111303,224602,n,10985.667,0.553965473,3.697,0.31,0.79,-0.049,21.0,-0.011,163.674,0.0,1.0,True,False,False,True,False,,,,True,0,0,0,0,0,0,0
123704,224604,n,12143.833,0.540571191,6.449,0.043,0.782,-0.039,36.7,0.0055,163.708,1.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
111503,224702,n,11714.167,0.554857537,2.63,0.049,0.788,0.1155,28.7,-0.0005,163.671,0.0,1.0,True,False,True,True,False,,,,True,0,0,0,0,0,0,0
124901,224704,n,12489.667,0.561474043,6.304,0.04,0.79,-0.0435,44.6,-0.004,163.674,1.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
122904,224801,n,11997.333,0.543149829,4.213,0.079,0.78,-0.0455,41.0,-0.0005,163.655,1.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
118203,224804,n,11970.333,0.553206355,3.701,0.056,0.797,-0.042,47.3,0.009,163.668,0.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
111501,224903,n,11601.333,0.538536988,4.493,0.096,0.785,-0.046,19.2,-0.0055,163.681,0.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
118201,225001,n,12053.0,0.552542927,3.676,0.068,0.799,-0.0445,18.9,-0.0055,163.69,0.0,1.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
111304,225002,n,12306.5,0.538586113,3.445,0.173,0.797,-0.0395,12.5,0.0015,163.667,0.0,1.0,True,False,False,True,True,,,,True,0,0,0,0,0,0,0
119801,225004,n,12935.0,0.577117759,1.712,0.0405,0.791,-0.022,27.9,0.003,163.722,0.0,0.0,True,True,True,True,True,,,,,0,0,0,0,0,0,0
